orgunit_id,parent_id,orgunitname,parent_name,area_type_id
7380101,185,ELANGATA-WUAS,KAJIADO WEST,GLCN
7380103,185,KILONITO,KAJIADO WEST,GLCN
7380102,185,LOODOKILANI,KAJIADO WEST,GLCN
7380502,185,OLDONYO-NYOIKE,KAJIADO WEST,GLCN
7380503,185,TOROSEI,KAJIADO WEST,GLCN
7380501,185,MAGADI,KAJIADO WEST,GLCN
7380402,185,OLKIRAMATIAN,KAJIADO WEST,GLCN
7380401,185,SHOMPOLE,KAJIADO WEST,GLCN
7400404,185,ENTASHART,KAJIADO WEST,GLCN
7400403,185,NGONG,KAJIADO WEST,GLCN
7400502,185,NORTH KEEKONYOKIE,KAJIADO WEST,GLCN
7400501,185,MOSIRO,KAJIADO WEST,GLCN
7400406,187,AMBOSELI,KAJIADO SOUTH,GLCN
7400407,187,ENTONET,KAJIADO SOUTH,GLCN
7400704,187,LENGISM,KAJIADO SOUTH,GLCN
7400705,187,OLCHORRO,KAJIADO SOUTH,GLCN
7400405,187,OLGULULUI,KAJIADO SOUTH,GLCN
7400703,187,ESSELENGEI,KAJIADO SOUTH,GLCN
7400701,187,MBIRIKANI,KAJIADO SOUTH,GLCN
7400702,187,OLTIASIKA,KAJIADO SOUTH,GLCN
7400401,187,KUKU,KAJIADO SOUTH,GLCN
7400402,187,LOOLOPON,KAJIADO SOUTH,GLCN
7400103,187,OLORIKA,KAJIADO SOUTH,GLCN
7400102,187,ENTARARA,KAJIADO SOUTH,GLCN
7400101,187,NJUKINI,KAJIADO SOUTH,GLCN
7400304,187,ROMBO,KAJIADO SOUTH,GLCN
7400301,187,ENKARIAK-RONGE,KAJIADO SOUTH,GLCN
7400303,187,KIMANA,KAJIADO SOUTH,GLCN
7400302,188,KIPSIRICHET,KIPKELION EAST,GLCN
7400603,188,LEMOTIT,KIPKELION EAST,GLCN
7400601,188,MASAITA,KIPKELION EAST,GLCN
7400604,188,SORGET,KIPKELION EAST,GLCN
7400602,188,KEDOWA,KIPKELION EAST,GLCN
7400204,188,KIMASIAN,KIPKELION EAST,GLCN
7400201,188,KIMUGUL,KIPKELION EAST,GLCN
7400205,188,KIPYEMIT,KIPKELION EAST,GLCN
7400203,188,LONDIAN,KIPKELION EAST,GLCN
7400202,188,CHEBOSWAN,KIPKELION EAST,GLCN
7390302,188,CHEPSEON,KIPKELION EAST,GLCN
7390308,188,KAPSEGER,KIPKELION EAST,GLCN
7390303,188,TENDENO,KIPKELION EAST,GLCN
7390304,188,SUBUKIA,KIPKELION EAST,GLCN
7390306,189,KAPKOROS,KIPKELION WEST,GLCN
7390307,189,KAPKWEN,KIPKELION WEST,GLCN
7390310,189,KUNYAK,KIPKELION WEST,GLCN
7390311,189,BOROWET,KIPKELION WEST,GLCN
7390305,189,KAMASIAN,KIPKELION WEST,GLCN
7390301,189,KIPSEGI,KIPKELION WEST,GLCN
7390309,189,LELOCH,KIPKELION WEST,GLCN
7390402,189,BARSIELE,KIPKELION WEST,GLCN
7390403,189,KIPCHORIAN,KIPKELION WEST,GLCN
7390401,189,LEMOTIT,KIPKELION WEST,GLCN
7390501,189,LESIRWA,KIPKELION WEST,GLCN
7390503,189,MACHEISOK,KIPKELION WEST,GLCN
7390502,189,TOROTO,KIPKELION WEST,GLCN
7390504,189,CHILCHILA,KIPKELION WEST,GLCN
7390406,189,KIPTERIS,KIPKELION WEST,GLCN
7390505,189,KOKWET,KIPKELION WEST,GLCN
7390405,189,SIWOT,KIPKELION WEST,GLCN
7390101,190,CHEPKOINIK,AINAMOI,GLCN
7390103,190,KAPSOIT,AINAMOI,GLCN
7390102,190,KENEGUT,AINAMOI,GLCN
7390105,190,SITOTWET,AINAMOI,GLCN
7390106,190,TELANET,AINAMOI,GLCN
7390107,190,AINAMOI,AINAMOI,GLCN
7390104,190,POIYWEK,AINAMOI,GLCN
7390202,190,TOWNSHIP,AINAMOI,GLCN
7390205,190,KIPCHEBOR,AINAMOI,GLCN
7390206,190,KAPSAOS,AINAMOI,GLCN
7390201,190,TENDWET,AINAMOI,GLCN
7390204,192,KABOROK,BELGUT,GLCN
7390203,192,KAPTOBOIT,BELGUT,GLCN
7390404,192,WALDAI,BELGUT,GLCN
7280203,192,CHEMAMUL,BELGUT,GLCN
7280201,192,KABIANGA,BELGUT,GLCN
7290305,192,KIPTOME,BELGUT,GLCN
7290201,192,MOBEGO,BELGUT,GLCN
7290402,192,KIPSOLU,BELGUT,GLCN
7290401,192,SERETUT,BELGUT,GLCN
7290303,192,CHALK,BELGUT,GLCN
7290302,192,KIPKOIYAN,BELGUT,GLCN
7290304,193,SIGOWET,SIGOWET/SOIN,GLCN
7290405,193,CHEPTUIYET,SIGOWET/SOIN,GLCN
7290301,193,KEBENETI,SIGOWET/SOIN,GLCN
7290406,193,KIPTERE,SIGOWET/SOIN,GLCN
7290103,193,IRAA,SIGOWET/SOIN,GLCN
7290101,193,KALYONGWET,SIGOWET/SOIN,GLCN
7290102,193,KAPLELARTET,SIGOWET/SOIN,GLCN
7290104,193,SOLIAT,SIGOWET/SOIN,GLCN
7290403,193,KAITUI,SIGOWET/SOIN,GLCN
7280202,193,KAPSEGUT,SIGOWET/SOIN,GLCN
7280102,193,KAPSOROK,SIGOWET/SOIN,GLCN
7280101,193,KOITABUROT,SIGOWET/SOIN,GLCN
7280103,193,SOIN,SIGOWET/SOIN,GLCN
7280405,192,KAPSUSER,BELGUT,GLCN
7280403,163,WIYUMIRIRIE,LAIKIPIA EAST,GLCN
7280404,163,MWITURIA,LAIKIPIA EAST,GLCN
7280301,164,SIPILI,LAIKIPIA WEST,GLCN
7280401,164,OL-MORAN,LAIKIPIA WEST,GLCN
7290202,164,SALAMA,LAIKIPIA WEST,GLCN
7290203,164,RUMURUTI,LAIKIPIA WEST,GLCN
7270109,164,KINAMBA,LAIKIPIA WEST,GLCN
7290404,164,KARABA,LAIKIPIA WEST,GLCN
7290204,164,GITUAMBA,LAIKIPIA WEST,GLCN
7270107,164,MARMANET,LAIKIPIA WEST,GLCN
7280303,164,MUHOTETU,LAIKIPIA WEST,GLCN
7280402,164,MUTHENGERA,LAIKIPIA WEST,GLCN
7270108,164,IGWAMITI,LAIKIPIA WEST,GLCN
7270101,164,MAINA,LAIKIPIA WEST,GLCN
7270105,164,NYAHURURU,LAIKIPIA WEST,GLCN
7270103,164,MUTITU,LAIKIPIA WEST,GLCN
7280302,164,MUTARA,LAIKIPIA WEST,GLCN
7270104,163,NGOBIT,LAIKIPIA EAST,GLCN
7270102,163,SIRIMA,LAIKIPIA EAST,GLCN
7270106,163,LAMURIA,LAIKIPIA EAST,GLCN
7330102,163,TIGITHI,LAIKIPIA EAST,GLCN
7330101,163,MARURA,LAIKIPIA EAST,GLCN
7330103,163,NANYUKI,LAIKIPIA EAST,GLCN
7330802,163,NTURUKUMA,LAIKIPIA EAST,GLCN
7330801,163,UMANDE,LAIKIPIA EAST,GLCN
7330701,165,SEGERA,LAIKIPIA NORTH,GLCN
7330501,165,OL-MORAN,LAIKIPIA NORTH,GLCN
7330901,165,MAGADI,LAIKIPIA NORTH,GLCN
7330504,165,LONIEK,LAIKIPIA NORTH,GLCN
7330601,165,OLOIBORSOT,LAIKIPIA NORTH,GLCN
7330702,165,SOSIAN,LAIKIPIA NORTH,GLCN
7330602,165,KIRIMA,LAIKIPIA NORTH,GLCN
7330603,165,ILMOTIOK,LAIKIPIA NORTH,GLCN
7330604,165,NAIBOR,LAIKIPIA NORTH,GLCN
7330902,165,IMPALA,LAIKIPIA NORTH,GLCN
7330502,165,ILPOLEI,LAIKIPIA NORTH,GLCN
7330503,165,MUMONYOT,LAIKIPIA NORTH,GLCN
7300604,165,ILDIGIRI,LAIKIPIA NORTH,GLCN
7330903,165,MAKURIAN,LAIKIPIA NORTH,GLCN
7320206,165,ETHI,LAIKIPIA NORTH,GLCN
7320203,165,MUKOGONDO,LAIKIPIA NORTH,GLCN
7320202,165,ILNGWESI,LAIKIPIA NORTH,GLCN
7320102,165,SIEKU,LAIKIPIA NORTH,GLCN
7320101,166,MARIASHONI,MOLO,GLCN
7320302,166,ELBURGON,MOLO,GLCN
7320301,166,TURI,MOLO,GLCN
7320303,166,SACHANGWAN,MOLO,GLCN
7320401,166,MOLO,MOLO,GLCN
7320201,167,MAU NAROK,NJORO,GLCN
7320501,167,BAGARIA,NJORO,GLCN
7320502,167,KIHINGO,NJORO,GLCN
7320205,167,NAISHI,NJORO,GLCN
7320204,167,KAPKEMBU,NJORO,GLCN
7320402,167,SURURU,NJORO,GLCN
7331001,167,TERET,NJORO,GLCN
7331004,167,TUIYOTICH,NJORO,GLCN
7331006,167,MAUCHE,NJORO,GLCN
7330301,167,NESSUIT,NJORO,GLCN
7330306,167,GICHOBO,NJORO,GLCN
7330303,167,LARE,NJORO,GLCN
7330307,167,PIAVE,NJORO,GLCN
7330308,167,NJORO,NJORO,GLCN
7331005,168,NAIVASHA EAST,NAIVASHA,GLCN
7331002,168,HELLS GATE,NAIVASHA,GLCN
7331003,168,LAKE VIEW,NAIVASHA,GLCN
7330302,168,MAAI MAHIU,NAIVASHA,GLCN
7330309,168,LONGONOT,NAIVASHA,GLCN
7330401,168,MOI NDABI,NAIVASHA,GLCN
7330402,168,MAIELLA,NAIVASHA,GLCN
7330404,168,NDABIBI,NAIVASHA,GLCN
7330305,169,GILGIL,GILGIL,GLCN
7330304,168,NAIVASHA TOWN,NAIVASHA,GLCN
7330403,169,MITI MINGI,GILGIL,GLCN
7330203,169,KIAMBOGO,GILGIL,GLCN
7330201,169,KARATI,GILGIL,GLCN
7330202,169,MALEWA,GILGIL,GLCN
7310401,169,KARUNGA,GILGIL,GLCN
7310201,170,AMALO,KURESOI SOUTH,GLCN
7300301,170,KAPLAMAI,KURESOI SOUTH,GLCN
7310402,170,SINENDET,KURESOI SOUTH,GLCN
7300302,170,CHEBARA,KURESOI SOUTH,GLCN
7300303,170,KAPSIMBEIYWO,KURESOI SOUTH,GLCN
7310104,170,KERINGET,KURESOI SOUTH,GLCN
7300701,170,KIPSONOI,KURESOI SOUTH,GLCN
7300603,170,SILIBWET,KURESOI SOUTH,GLCN
7300203,170,KIPTAGICH,KURESOI SOUTH,GLCN
7300601,170,CHEPTUECH,KURESOI SOUTH,GLCN
7300204,170,EMITIK,KURESOI SOUTH,GLCN
7300201,170,CHEMANER,KURESOI SOUTH,GLCN
7300702,170,TINET,KURESOI SOUTH,GLCN
7300202,171,KIPTORORO,KURESOI NORTH,GLCN
7300805,171,KURESOI,KURESOI NORTH,GLCN
7300804,171,TULWET,KURESOI NORTH,GLCN
7300803,171,TEMOYETTA,KURESOI NORTH,GLCN
7300801,171,NYOTA,KURESOI NORTH,GLCN
7300602,171,MKULIMA,KURESOI NORTH,GLCN
7300605,171,SIRIKWA,KURESOI NORTH,GLCN
7300802,171,KAMARA,KURESOI NORTH,GLCN
7300704,171,MAU SUMMIT,KURESOI NORTH,GLCN
7300703,172,SUBUKIA EAST,SUBUKIA,GLCN
7310301,172,KABAZI,SUBUKIA,GLCN
7310102,172,MWITEITHIA,SUBUKIA,GLCN
7310103,172,SUBUKIA CENTRAL,SUBUKIA,GLCN
7310302,172,WASEGES,SUBUKIA,GLCN
7310101,172,OL-MANYATTA,SUBUKIA,GLCN
7300501,172,NDUNGIRI-KIRIM,SUBUKIA,GLCN
7300901,172,SOLAI,SUBUKIA,GLCN
7300103,173,MENENGAI,RONGAI,GLCN
7300102,173,OL-RONGAI,RONGAI,GLCN
7300101,173,KIAMUNYI,RONGAI,GLCN
7300502,173,MAKONGENI,RONGAI,GLCN
7300402,173,KAMPI YA MOTO,RONGAI,GLCN
7300401,173,BANITA,RONGAI,GLCN
7260113,173,MAKUTANO,RONGAI,GLCN
7260107,173,LENGINET,RONGAI,GLCN
7260115,173,RONGAI,RONGAI,GLCN
7260106,173,VISOI,RONGAI,GLCN
7260108,173,BOROR,RONGAI,GLCN
7260104,173,NGATA,RONGAI,GLCN
7260105,173,OGILGEI,RONGAI,GLCN
7260102,173,SUMMEK,RONGAI,GLCN
7260103,173,RUIYOBEI,RONGAI,GLCN
7260110,173,SOLAI,RONGAI,GLCN
7260109,173,MAJI TAMU,RONGAI,GLCN
7260101,173,MWITEITHIA,RONGAI,GLCN
7260114,173,WASEGES,RONGAI,GLCN
7240112,174,DUNDORI,BAHATI,GLCN
7250207,174,KABATINI,BAHATI,GLCN
7240108,174,KIAMAINA,BAHATI,GLCN
7240104,174,LANET/UMOJA,BAHATI,GLCN
7240110,174,BAHATI,BAHATI,GLCN
7240103,174,NDUNGIRI-KIRIM,BAHATI,GLCN
7240113,175,BARUT,NAKURU TOWN WEST,GLCN
7250210,175,LAKE NAKURU NATIONAL PARK,NAKURU TOWN WEST,GLCN
7250202,175,VIWANDANI,NAKURU TOWN WEST,GLCN
7250203,175,BONDENI,NAKURU TOWN WEST,GLCN
7250208,175,KAPTEMBWO,NAKURU TOWN WEST,GLCN
7250209,175,KAPKURES,NAKURU TOWN WEST,GLCN
7250201,176,BONDENI,NAKURU TOWN EAST,GLCN
7250204,176,FREE-AREA,NAKURU TOWN EAST,GLCN
7250206,176,LANET,NAKURU TOWN EAST,GLCN
7250205,151,KAPKITONY,TINDERET,GLCN
7250211,151,KABIRER,TINDERET,GLCN
7250101,151,KAMELILO,TINDERET,GLCN
7250102,151,KABOLEBO,TINDERET,GLCN
7250103,151,KABUTIET,TINDERET,GLCN
7250212,151,SOBA,TINDERET,GLCN
7250104,151,SONGHOR,TINDERET,GLCN
7240115,151,CHEMAMUL,TINDERET,GLCN
7240102,151,CHEPKEMEL,TINDERET,GLCN
7240106,151,KAMELIL,TINDERET,GLCN
7240101,151,TACHASIS,TINDERET,GLCN
7240114,151,TINDERET,TINDERET,GLCN
7240207,151,METEITEI,TINDERET,GLCN
7240205,151,CHEMELIL,TINDERET,GLCN
7240111,151,CHEMASE,TINDERET,GLCN
7240107,151,CHEPSIRE,TINDERET,GLCN
7240203,151,KAPSIMATWO,TINDERET,GLCN
7240109,151,SIRET,TINDERET,GLCN
7240204,151,CHEBARUS,TINDERET,GLCN
7240206,151,KAPLELMET,TINDERET,GLCN
7240201,152,KAMELOI,ALDAI,GLCN
7240202,152,BONJOGE,ALDAI,GLCN
7260111,152,KAPKURES,ALDAI,GLCN
7240105,152,KAPKERER,ALDAI,GLCN
7260112,152,TEREK,ALDAI,GLCN
7230104,152,MUGEN,ALDAI,GLCN
7230103,152,MARABA,ALDAI,GLCN
7230101,152,KIBWARENG,ALDAI,GLCN
7230301,152,CHEBILAT,ALDAI,GLCN
7230302,152,NDURIO,ALDAI,GLCN
7230105,152,KAPTUMO,ALDAI,GLCN
7220304,152,KABOI,ALDAI,GLCN
7220301,152,KAPSAOS,ALDAI,GLCN
7220302,152,KAPKOLEI,ALDAI,GLCN
7220307,152,KOYO,ALDAI,GLCN
7220303,153,CHEBARUS,NANDI HILLS,GLCN
7220306,153,CHEMOMI,NANDI HILLS,GLCN
7230111,153,CHEPTILILIK,NANDI HILLS,GLCN
7230108,153,KIPSEBWO,NANDI HILLS,GLCN
7230107,153,KAPLELMET,NANDI HILLS,GLCN
7230106,153,NANDI HILLS,NANDI HILLS,GLCN
7230109,153,KOSOIYWO,NANDI HILLS,GLCN
7230112,153,SIWO,NANDI HILLS,GLCN
7230110,153,CHEPKUNYUK,NANDI HILLS,GLCN
7230102,153,SIRET,NANDI HILLS,GLCN
7230206,153,TAITO,NANDI HILLS,GLCN
7230209,153,TARTAR,NANDI HILLS,GLCN
7230202,153,KIBABET,NANDI HILLS,GLCN
7230208,153,MOGOBICH,NANDI HILLS,GLCN
7230203,153,LELWAK,NANDI HILLS,GLCN
7230205,153,KOILOT,NANDI HILLS,GLCN
7230204,153,OLLESSOS,NANDI HILLS,GLCN
7230207,153,SOCHOI,NANDI HILLS,GLCN
7230201,153,ANAIPNGETUNY,NANDI HILLS,GLCN
7220210,153,KAPCHORUA,NANDI HILLS,GLCN
7220205,153,KAPKOROS,NANDI HILLS,GLCN
7220206,154,CHEMONDU,CHESUMEI,GLCN
7220204,154,KAMOBO,CHESUMEI,GLCN
7220201,154,KAPSABET,CHESUMEI,GLCN
7220202,154,KOSIRAI,CHESUMEI,GLCN
7220207,154,CHEPTERIT,CHESUMEI,GLCN
7220102,154,KAPTILDIL,CHESUMEI,GLCN
7220203,154,KOKWET,CHESUMEI,GLCN
7220106,154,NGECHEK,CHESUMEI,GLCN
7220101,154,MUTWOT,CHESUMEI,GLCN
7220104,154,ITIGO,CHESUMEI,GLCN
7220209,154,BIRBIRIET,CHESUMEI,GLCN
7220208,154,LELMOKWO,CHESUMEI,GLCN
7220305,154,KAMOIYWO,CHESUMEI,GLCN
7220103,154,KAPSISIYWA,CHESUMEI,GLCN
7220105,154,KAPTEL,CHESUMEI,GLCN
7360501,154,KOMBE,CHESUMEI,GLCN
7360106,154,KIPTUIYA,CHESUMEI,GLCN
7360504,155,CHEPKUMIA,EMGWEN,GLCN
7360503,155,KAPKANGANI,EMGWEN,GLCN
7360101,155,KAMOBO,EMGWEN,GLCN
7360107,155,KIMINDA,EMGWEN,GLCN
7360103,155,KAPSABET,EMGWEN,GLCN
7360502,155,ARWOS,EMGWEN,GLCN
7360203,155,KABIRIRSANG,EMGWEN,GLCN
7360205,155,TERIGE,EMGWEN,GLCN
7360202,155,KIPTURE,EMGWEN,GLCN
7360204,155,LOLMINANGAI,EMGWEN,GLCN
7360208,155,KAPLAMAI,EMGWEN,GLCN
7360206,155,TULON,EMGWEN,GLCN
7360803,155,KIPSIGAK,EMGWEN,GLCN
7360702,155,KILIBWONI,EMGWEN,GLCN
7360801,156,CHEPTERWAI,MOSOP,GLCN
7360802,156,KAMASAI,MOSOP,GLCN
7360701,156,KAPKOIMUR,MOSOP,GLCN
7360102,156,KIMNGOROR,MOSOP,GLCN
7360108,156,KIPKAREN SALIE,MOSOP,GLCN
7360105,156,KURGUNG,MOSOP,GLCN
7360104,156,KAPTICH,MOSOP,GLCN
7360302,156,LOLKERINGET,MOSOP,GLCN
7360303,156,SURUNGAI,MOSOP,GLCN
7360301,156,KEBULONIK,MOSOP,GLCN
7360304,156,KABIYET,MOSOP,GLCN
7360704,156,KAMASIA,MOSOP,GLCN
7360703,156,KABIEMIT,MOSOP,GLCN
7360201,156,NDALAT,MOSOP,GLCN
7360207,156,SIGOT,MOSOP,GLCN
7360404,156,KABISAGA,MOSOP,GLCN
7360403,156,SANGALO,MOSOP,GLCN
7360601,177,SHARTUKA,KILGORIS,GLCN
7360602,177,OLOBORSOITO,KILGORIS,GLCN
7360402,177,ORONKAI,KILGORIS,GLCN
7360401,177,MEGUARRA,KILGORIS,GLCN
7340309,177,POROKO,KILGORIS,GLCN
7340308,177,OSUPUKO,KILGORIS,GLCN
7340304,177,OLOMISMIS,KILGORIS,GLCN
7340306,177,KAPUNE,KILGORIS,GLCN
7340305,177,ISAMPIN,KILGORIS,GLCN
7340101,177,ENOOSAEN,KILGORIS,GLCN
7340102,177,NKARARO,KILGORIS,GLCN
7340303,177,OLOLTARE,KILGORIS,GLCN
7340307,177,NDONYO,KILGORIS,GLCN
7340301,177,SIKAWA,KILGORIS,GLCN
7340302,177,ANGATA,KILGORIS,GLCN
7340205,177,ISOKON,KILGORIS,GLCN
7340209,177,OLDONYO-OROK,KILGORIS,GLCN
7340207,177,MASHANGWA,KILGORIS,GLCN
7340208,177,MOYOI,KILGORIS,GLCN
7340204,177,SHANKOE,KILGORIS,GLCN
7340211,177,OLOLCHANI,KILGORIS,GLCN
7340212,177,OLALUI,KILGORIS,GLCN
7340103,177,OSINONI,KILGORIS,GLCN
7340203,177,EMARTI,KILGORIS,GLCN
7340206,177,ESOIT NAIBOR,KILGORIS,GLCN
7340201,177,KIMINTET,KILGORIS,GLCN
7340210,177,NTULELE,KILGORIS,GLCN
7340202,177,OLOIRIEN,KILGORIS,GLCN
7350103,177,ISOKON,KILGORIS,GLCN
7350101,177,MASURURA,KILGORIS,GLCN
7350104,177,MOITA,KILGORIS,GLCN
7350102,178,EMURUA DIKIRR,EMURUA DIKIRR,GLCN
7350105,178,MURKAN,EMURUA DIKIRR,GLCN
7350404,178,OLOLMASANI,EMURUA DIKIRR,GLCN
7350406,178,NJIPISHIP,EMURUA DIKIRR,GLCN
7350401,178,KAPUNE,EMURUA DIKIRR,GLCN
7350405,178,MOGOR,EMURUA DIKIRR,GLCN
7350303,178,KAPSASIAN,EMURUA DIKIRR,GLCN
7350305,178,EMARTI,EMURUA DIKIRR,GLCN
7350304,179,OLOLONGOI,NAROK NORTH,GLCN
7350302,179,OLPOSIMORU,NAROK NORTH,GLCN
7350301,179,OLOKURTO,NAROK NORTH,GLCN
7350502,179,ENTIYANI,NAROK NORTH,GLCN
7350505,179,NAITUYUPAKI,NAROK NORTH,GLCN
7350504,179,LOWER MELILI,NAROK NORTH,GLCN
7350501,179,NKARETA,NAROK NORTH,GLCN
7350402,179,EMPATIPAT,NAROK NORTH,GLCN
7350204,179,ENABELBEL,NAROK NORTH,GLCN
7350503,179,OLORROPIL,NAROK NORTH,GLCN
7350403,179,TOPOTI,NAROK NORTH,GLCN
7350203,179,UPPER MELILI,NAROK NORTH,GLCN
7350202,179,ENTONTOL,NAROK NORTH,GLCN
7350206,179,OLCHORRO,NAROK NORTH,GLCN
7350205,179,SIYIAPEI,NAROK NORTH,GLCN
7350201,180,MOSIRO,NAROK EAST,GLCN
7070204,180,NTULELE,NAROK EAST,GLCN
7070201,180,ONGATA NAADO,NAROK EAST,GLCN
7070202,180,OLETUKAT,NAROK EAST,GLCN
7070203,180,OLOLPIRONITO,NAROK EAST,GLCN
7070205,180,ENTONTOL,NAROK EAST,GLCN
7070206,180,ILDAMAT,NAROK EAST,GLCN
7070101,180,KEEKONYOKIE,NAROK EAST,GLCN
7070102,180,SUSWA,NAROK EAST,GLCN
7070107,180,ENOOSUPUKIA,NAROK EAST,GLCN
7070108,181,ELANGATA ENTERIT,NAROK SOUTH,GLCN
7070106,181,MAJI-MOTO,NAROK SOUTH,GLCN
7090101,181,NAROOSURA,NAROK SOUTH,GLCN
7090103,181,NTUKA,NAROK SOUTH,GLCN
7090107,181,OLENKULUO,NAROK SOUTH,GLCN
7090102,181,OLKIRIANE,NAROK SOUTH,GLCN
7090106,181,ELDONYO NG'IRO,NAROK SOUTH,GLCN
7090207,181,OLOLULUNG'A,NAROK SOUTH,GLCN
7090104,181,MELELO,NAROK SOUTH,GLCN
7090105,181,ENTASEKERA,NAROK SOUTH,GLCN
7090202,181,ILKERIN,NAROK SOUTH,GLCN
7090206,181,OLMESUTIE,NAROK SOUTH,GLCN
7090201,181,OLORTE,NAROK SOUTH,GLCN
7090203,181,MORIJO LOITA,NAROK SOUTH,GLCN
7090204,181,SOGOO,NAROK SOUTH,GLCN
7090205,181,SAGAMIAN,NAROK SOUTH,GLCN
7070105,182,ILMOTIOK,NAROK WEST,GLCN
7070103,182,MULOT,NAROK WEST,GLCN
7070104,182,SAGAMIAN,NAROK WEST,GLCN
7080201,182,NKORIKORRI,NAROK WEST,GLCN
7080202,182,AITONG,NAROK WEST,GLCN
7080203,182,ENELERAI,NAROK WEST,GLCN
7080204,182,LEMEK,NAROK WEST,GLCN
7080102,182,OLKINYEI,NAROK WEST,GLCN
7080103,182,KOIYAKI,NAROK WEST,GLCN
7080101,182,SIANA,NAROK WEST,GLCN
7080104,182,OLDERKESI,NAROK WEST,GLCN
7080108,182,NAIKARRA,NAROK WEST,GLCN
7080105,133,BAAWA,SAMBURU WEST,GLCN
7080106,133,KISIMA,SAMBURU WEST,GLCN
7080107,133,KIRIMON,SAMBURU WEST,GLCN
7120203,133,LODOKEJEK,SAMBURU WEST,GLCN
7120202,133,AMAIYA,SAMBURU WEST,GLCN
7120205,133,SUGUTA MARMAR,SAMBURU WEST,GLCN
7120201,133,MARALAL TOWN,SAMBURU WEST,GLCN
7120204,133,LOOSUK,SAMBURU WEST,GLCN
7100101,133,SIRATA OIROBI,SAMBURU WEST,GLCN
7120101,133,PORO,SAMBURU WEST,GLCN
7120102,134,ANGATA NANYUKI,SAMBURU NORTH,GLCN
7120103,134,BARAGOI,SAMBURU NORTH,GLCN
7100301,134,ELBARTA,SAMBURU NORTH,GLCN
7100302,134,SUYAN,SAMBURU NORTH,GLCN
7100103,134,NACHOLA,SAMBURU NORTH,GLCN
7100102,134,MARTI,SAMBURU NORTH,GLCN
7100401,134,KAWOP,SAMBURU NORTH,GLCN
7100403,134,NDOTO,SAMBURU NORTH,GLCN
7100402,134,LATAKWENY,SAMBURU NORTH,GLCN
7100201,134,SEREN,SAMBURU NORTH,GLCN
7100104,134,ARSIM,SAMBURU NORTH,GLCN
7100202,134,SOUTH HORR,SAMBURU NORTH,GLCN
7110203,134,WASO RONGAI,SAMBURU NORTH,GLCN
7110201,134,PARKATI,SAMBURU NORTH,GLCN
7110202,134,TUUM,SAMBURU NORTH,GLCN
7110102,134,BARSALOI,SAMBURU NORTH,GLCN
7110103,134,OPIROI,SAMBURU NORTH,GLCN
7110105,134,LBUKOI,SAMBURU NORTH,GLCN
7110104,134,BAAWA,SAMBURU NORTH,GLCN
7110101,134,LODOKEJEK,SAMBURU NORTH,GLCN
7110204,135,DONYO WASIN,SAMBURU EAST,GLCN
7020402,135,SEREOLIPI,SAMBURU EAST,GLCN
7020404,135,WASO EAST,SAMBURU EAST,GLCN
7020102,135,WASO WEST,SAMBURU EAST,GLCN
7020103,135,LODUNGOKWE,SAMBURU EAST,GLCN
7020104,135,NGARONI,SAMBURU EAST,GLCN
7020203,135,WAMBA,SAMBURU EAST,GLCN
7020101,135,NGILAI WEST,SAMBURU EAST,GLCN
7020201,135,KOITING,SAMBURU EAST,GLCN
7020202,135,NAIRIMIRIMO,SAMBURU EAST,GLCN
7020401,135,ENKARE NAROK,SAMBURU EAST,GLCN
7020403,135,NGILAI CENTRAL,SAMBURU EAST,GLCN
7020301,136,KAPOMBOI,KWANZA,GLCN
7020302,136,KAPSITWET,KWANZA,GLCN
7020303,136,NAMANJALALA,KWANZA,GLCN
7020602,136,KAISAGAT,KWANZA,GLCN
7020603,136,KWANZA,KWANZA,GLCN
7020601,136,KIBOMET,KWANZA,GLCN
7020501,137,CHEPCHOINA,ENDEBESS,GLCN
7020503,137,ENDEBES,ENDEBESS,GLCN
7020702,137,KAIBEI,ENDEBESS,GLCN
7020703,138,KINYORO,SABOTI,GLCN
7020502,138,KISAWAI,SABOTI,GLCN
7020701,138,MUNICIPALITY,SABOTI,GLCN
7020706,138,MATISI,SABOTI,GLCN
7020704,138,KIBOROA,SABOTI,GLCN
7020705,138,SABOTI,SABOTI,GLCN
7010201,138,MACHEWA,SABOTI,GLCN
7010202,139,KIMININI,KIMININI,GLCN
7010203,139,WAITALUK,KIMININI,GLCN
7010402,139,KIBOMET,KIMININI,GLCN
7010403,139,SIKHENDU,KIMININI,GLCN
7010401,140,SINYERERE,CHERANGANY,GLCN
7010101,140,MAKUTANO,CHERANGANY,GLCN
7010102,140,MOTOSIET,CHERANGANY,GLCN
7010501,140,CHERANGANY,CHERANGANY,GLCN
7010504,140,KIPTOROR,CHERANGANY,GLCN
7010502,140,SUWERWA,CHERANGANY,GLCN
7010503,140,MILIMANI,CHERANGANY,GLCN
7010301,140,CHEPSIRO,CHERANGANY,GLCN
7010302,140,SITATUNGA,CHERANGANY,GLCN
7010303,123,YAPAKUNO,TURKANA NORTH,GLCN
7030402,123,KAERIS,TURKANA NORTH,GLCN
7030501,123,KATABOI,TURKANA NORTH,GLCN
7030401,123,RIAKOMOR,TURKANA NORTH,GLCN
7030302,123,NGISSIGER,TURKANA NORTH,GLCN
7030301,123,KOKURO,TURKANA NORTH,GLCN
7030303,123,LOKITAUNG,TURKANA NORTH,GLCN
